id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
7612,2026-09-11, 15:15 ,180,Acessório Esporte,Acessório,Azul,G,4,45.75,9.15,"R$ 173,85",Cartão de Débito,Física,,8
7613,2026-07-09,12:45,101,Acessório Premium,Acessório,Verde,P,2,187.62,0.0,375.24,Cartão de Crédito,Online,111.0,19
7614,2026-04-30,15:00,134,Acessório Premium,Acessório,Vermelha,G,2,83.99,25.2,142.78,Crediário,Física,439.0,22
7615,2026-08-04,18:15,147,Jaqueta Básica,Jaqueta,Vermelha,P,1,340.79,0.0,340.79,Cartão de Crédito,Online,164.0,2
7616,2026-03-21,14:30,70341,Camiseta Slim,Camiseta,Vermelha,P,2,178.44,17.84,339.04,Cartão de Débito,Física,329.0,5
7617,2026-05-12,16:30,134,Acessório Premium,Acessório,Vermelha,G,2,83.99,0.0,167.98,Cartão de Débito,Online,454.0,15
7618,2026-07-07,16:00,92,Acessório Social,Acessório,Verde,G,4,253.44,101.38,912.38,Cartão de Débito,Online,503.0,10
7619,2026-05-01,17:15,22,Camiseta Slim,Camiseta,Preta,GG,1,145.19,0.0,145.19,Cartão de Débito,Física,19.0,13
7620,2026-05-31,14:30,22,Camiseta Slim,Camiseta,Preta,GG,2,145.19,43.56,246.82,Cartão de Crédito,Online,293.0,9
7621,2026-08-30,10:00,81,Calça Social,Calça,Cinza,G,2,132.15,0.0,264.3,Crediário,Online,421.0,22
7622,2026-08-24,17:00,136,Blusa Social,Blusa,Vermelha,GG,3,27.43,0.0,82.29,Dinheiro,Física,92.0,1
7623,2026-04-12,15:15,142,Acessório Casual,Acessório,Rosa,P,1,95.8,9.58,86.22,Dinheiro,Online,110.0,8
7624,2026-07-17,16:00,90,Acessório X,Acessório,Verde,G,2,30.01,3.0,57.02,PIX,Online,45.0,11
7625,2026-06-01,16:15,93,Calça Esporte,Calça,Rosa,P,0,138.76,0.0,277.52,cartao credito,Física,436.0,2
7626,2026-08-31,20:00,127,Bermuda Premium,Bermuda,Azul,G,3,154.3,0.0,462.9,Dinheiro,Física,344.0,9
7627,2026-07-28,15:30,45,Camiseta Slim,Camiseta,Verde,GG,1,176.8,0.0,176.8,Cartão de Débito,Física,560.0,7
7628,2026-03-24,14:15,54,Bermuda Básica,Bermuda,Cinza,G,1,218.25,0.0,218.25,CREDIÁRIO,Física,594.0,4
7629,31/05/26,21:30,107,Acessório X,Acessório,Cinza,P,3,290.15,0.0,870.45,Crediário,Online,189.0,24
7630,2026-06-04,15:15,22,Camiseta Slim,Camiseta,Preta,GG,4,145.19,0.0,580.76,Dinheiro,Online,53.0,19
7631,2026-08-13,19:45,24,Calça Casual,Calça,Preta,P,3,321.47,0.0,964.41,Cartão de Crédito,Online,342.0,12
7632,2026-03-01,21:15,116,Bermuda Premium,Bermuda,Cinza,GG,4,205.39,123.23,698.33,PIX,Online,579.0,4
7633,2026-05-22,12:30,106,Vestido Slim,Vestido,Branca,P,4,241.69,0.0,966.76,PIX,Online,74.0,10
7634,2026-07-02,18:00,141,Bermuda Casual,Bermuda,Branca,P,3,221.26,66.38,"R$ 597,40",Dinheiro,Física,61.0,7
7635,2026-04-10,09:45,99,Vestido Premium,Vestido,Verde,P,2,128.49,0.0,256.98,PIX,Online,375.0,9
7636,2026-07-10,15:30,177,Blusa X,Blusa,Branca,G,4,221.36,0.0,885.44,cartao credito,Física,315.0,8
7637,2026-09-17,18:30,101,Acessório Premium,Acessório,Verde,P,4,187.62,0.0,"R$ 750,48",Crediário,Online,3.0,4
7638,2026-03-24,17:00,127,Bermuda Premium,Bermuda,Azul,G,3,154.3,46.29,416.61,PIX,Física,,14
7639,2026-05-21,10:30,169,Camiseta Esporte,Camiseta,Branca,G,3,181.21,0.0,543.63,Cartão de Débito,Física,426.0,8
7640,2026-07-30, 21:45 ,99,Vestido Premium,Vestido,Verde,P,2,128.49,25.7,231.28,Crediário,Online,79.0,20
7641,2026-09-17,14:45,76,Vestido Básica,Vestido,Branca,G,3,40.17,0.0,120.51,PIX,Online,139.0,6
7642,2026-06-26,20:15,6,Calça Slim,Calça,Rosa,GG,3,155.87,23.38,444.23,Cartão de Crédito,Online,195.0,24
7643,2026-03-18,18:45,103,Acessório Casual,Acessório,Vermelha,GG,4,68.64,0.0,274.56,PIX,Física,501.0,1
7644,2026-04-10,16:00,30,Blusa X,Blusa,Verde,P,1,141.59,14.16,127.43,Cartão de Crédito,Física,449.0,8
7645,2026-07-23,12:30,102,Vestido Esporte,Vestido,Cinza,G,3,70.17,31.58,178.93,PIX,Online,512.0,11
7646,2026-04-10,20:15,39,Calça Slim,Calça,Vermelha,P,3,187.06,56.12,505.06,Cartão de Crédito,Física,227.0,2
7647,2026-07-24,16:00,119,Bermuda Casual,Bermuda,Azul,G,1,301.56,0.0,301.56,PIX,Online,399.0,22
7648,2026-03-31,19:15,35,Bermuda Slim,Bermuda,Rosa,M,2,244.56,0.0,489.12,Cartão de Débito,Online,50.0,15
7649,2026-04-17,21:00,122,Vestido Premium,Vestido,Verde,P,2,276.24,55.25,497.23,cartão de crédito,Online,,20
7650,2026-04-28,16:00,175,Bermuda Casual,Bermuda,Azul,GG,4,123.61,0.0,494.44,PIX,Física,291.0,16
7651,2026-08-07,10:45,116,Bermuda Premium,Bermuda,Cinza,GG,2,205.39,61.62,349.16,Cartão de Débito,Física,26.0,25
7652,2026-07-10,21:00,69,Vestido Slim,Vestido,Preta,M,3,96.79,0.0,290.37,Cartão de Crédito,Física,302.0,13
7653,2026-08-23,14:30,108,Camiseta Slim,Camiseta,Vermelha,P,3,178.44,26.77,508.55,Cartão de Débito,Física,430.0,14
7654,2026-04-01,11:00,97,Camiseta Esporte,Camiseta,Verde,P,4,207.21,82.88,745.96,PIX,Online,593.0,11
7655,2026-04-16,14:30,151,Bermuda Social,Bermuda,Branca,M,1,178.95,8.95,170.0,CARTÃO DE DÉBITO,Online,29.0,20
7656,2026-03-05,13:30,132,Calça Esporte,Calça,Rosa,P,3,148.17,0.0,444.51,Crediário,Física,372.0,21
7657,2026-05-02,16:00,11,Acessório X,Acessório,Verde,GG,2,148.31,29.66,266.96,Cartão de Crédito,Online,452.0,22
7658,2026-03-25,14:30,63,Vestido Premium,Vestido,Preta,M,4,347.98,0.0,1391.92,Cartão de Crédito,Online,69.0,11
7659,2026-05-15, 12:15,180,Acessório Esporte,Acessório,Azul,G,1,45.75,83.87562418181906,43.46,Cartão de Débito,Física,53.0,17
7660,2026-05-28,21:15,38,Bermuda Básica,Bermuda,Vermelha,GG,4,179.57,107.74,"R$ 610,54",PIX,Física,298.0,17
7661,2026-08-09,12:30,2,Blusa X,Blusa,Preta,G,2,228.01,68.4,387.62,PIX,Física,554.0,25
7662,2026-04-26,16:15,21,Acessório X,Acessório,Rosa,G,3,136.2,0.0,"R$ 408,60",Cartão de Débito,Física,195.0,17
7663,2026-06-26,13:00,176,Acessório Slim,Acessório,Verde,P,3,118.62,35.59,320.27,Cartão de Débito,Física,575.0,13
7664,2026-07-18,11:15,165,Acessório Social,Acessório,Azul,M,3,195.2,87.84,497.76,PIX,Online,409.0,23
7665,2026-04-04,14:45,121,Bermuda Social,Bermuda,Azul,G,2,325.4,65.08,585.72,Cartão de Crédito,Física,,10
7666,2026-04-28,10:00,112,Acessório Slim,Acessório,Branca,M,2,183.67,55.1,312.24,Dinheiro,Física,453.0,8
7667,2026-04-26,21:45,66,Blusa Esporte,Blusa,Vermelha,M,2,320.22,32.02,608.42,Cartão de Crédito,Online,65.0,22
7668,2026-08-29,21:15,179,Camiseta X,Camiseta,Verde,P,4,164.41,0.0,657.64,Cartão de Débito,Física,32.0,1
7669,2026-04-21,10:15,67,Acessório Casual,Acessório,Branca,GG,2,71.41,0.0,142.82,PIX,Física,200.0,6
7670,2026-05-08,19:15,5,Calça Slim,Calça,Azul,P,1,251.81,25.18,226.63,Dinheiro,Online,523.0,6
7671,2026-06-11,19:15,145,Bermuda Básica,Bermuda,Branca,G,2,69.88,0.0,139.76,Dinheiro,Física,344.0,19
7672,2026-05-15,19:45,154,Vestido Social,Vestido,Branca,GG,4,151.36,60.54,544.9,Cartão de Crédito,Física,394.0,2
7673,2026-03-02,16:45  ,61,Vestido Esporte,Vestido,Verde,G,1,93.59,0.0,93.59,Cartão de Crédito,Online,137.0,10
7674,2026-09-02,11:45,154,Vestido Social,Vestido,Branca,GG,3,151.36,22.7,431.38,Cartão de Crédito,Física,138.0,7
7675,2026-09-10,10:00,74,Blusa Slim,Blusa,Azul,G,2,69.32,13.86,124.78,cartao credito,Física,424.0,22
7676,2026-05-11,17:00,176,Acessório Slim,Acessório,Verde,P,1,118.62,11.86,106.76,PIX,Física,540.0,22
7677,2026-04-06,09:00,127,Bermuda Premium,Bermuda,Azul,G,4,154.3,0.0,617.2,Dinheiro,Online,557.0,12
7678,2026-04-19,15:30,101,Acessório Premium,Acessório,Verde,P,1,187.62,0.0,187.62,Cartão de Débito,Online,482.0,24
7679,2026-06-18,18:00,45,Camiseta Slim,Camiseta,Verde,GG,3,176.8,53.04,477.36,Dinheiro,Online,252.0,14
7680,2026-09-13,09:15,60,Jaqueta Premium,Jaqueta,Branca,P,1,148.86,0.0,148.86,PIX,Online,298.0,22
7681,2026-07-22,15:00  ,147,Jaqueta Básica,Jaqueta,Vermelha,P,4,340.79,136.32,1226.84,Cartão de Crédito,Física,303.0,9
7682,2026-05-13,18:00,147,Jaqueta Básica,Jaqueta,Vermelha,P,3,340.79,102.24,"R$ 920,13",Crediário,Online,425.0,5
7683,20-06-2026,18:00,77,Bermuda Social,Bermuda,Branca,M,1,299.39,0.0,299.39,Cartão de Crédito,Física,82.0,24
7684,2026-07-17,11:45,138,Jaqueta Esporte,Jaqueta,Preta,M,4,284.13,0.0,1136.52,Cartão de Crédito,Física,,12
7685,10-04-2026,16:45,5,Calça Slim,Calça,Azul,P,4,251.81,50.36,956.88,Dinheiro,Online,396.0,13
7686,2026-09-16,09:00,95,Blusa Premium,Blusa,Preta,M,1,80.71,8.07,72.64,Dinheiro,Física,409.0,21
7687,2026-07-12,20:30,121,Bermuda Social,Bermuda,Azul,G,3,325.4,0.0,976.2,Dinheiro,Física,74.0,7
7688,2026-06-03,16:15,112,Acessório Slim,Acessório,Branca,M,3,183.67,0.0,551.01,Cartão de Crédito,Online,235.0,12
7689,2026-09-07,16:15,115,Camiseta Casual,Camiseta,Preta,GG,2,289.89,86.97,492.81,Cartão de Débito,Online,150.0,9
7690,2026-06-14,10:00,103,Acessório Casual,Acessório,Vermelha,GG,4,68.64,41.18,"R$ 233,38",Dinheiro,Física,124.0,21
7691,2026-08-01,19:15,56390,Camiseta Slim,Camiseta,Azul,G,3,102.86,0.0,308.58,Dinheiro,Online,553.0,13
7692,2026-05-22,19:00,107,Acessório X,Acessório,Cinza,P,3,290.15,0.0,870.45,Cartão de Débito,Física,25.0,12
7693,2026-03-17,19:00,48,Camiseta Social,Camiseta,Cinza,M,1,195.99,29.4,166.59,Cartão de Crédito,Online,223.0,20
7694,2026-03-19,15:30,73,Calça X,Calça,Verde,M,4,285.06,171.04,969.2,Cartão de Débito,Online,194.0,16
7695,2026-04-29,16:45,19,Camiseta Social,Camiseta,Rosa,P,4,209.58,0.0,838.32,Cartão de Débito,Online,310.0,22
7696,2026-03-24,15:15,35,Bermuda Slim,Bermuda,Rosa,M,3,244.56,73.37,660.31,Cartão de Débito,Online,255.0,7
7697,2026-07-30,13:30,41,Jaqueta Básica,Jaqueta,Preta,M,1,106.21,15.93,90.28,Cartão de Débito,Física,232.0,8
7698,2026-07-30,11:30,98,Vestido X,Vestido,Vermelha,GG,4,56.44,22.58,203.18,Cartão de Crédito,Física,555.0,5
7699,2026-07-04,19:45,74,Blusa Slim,Blusa,Azul,G,2,69.32,13.86,124.78,Cartão de Débito,Online,94.0,24
7700,2026-05-03,09:30,71,Jaqueta Social,Jaqueta,Azul,P,3,217.69,32.65,620.42,Cartão de Crédito,Online,277.0,2
7701,2026-06-27,10:00,45,Camiseta Slim,Camiseta,Verde,GG,4,176.8,70.72,636.48,Dinheiro,Online,224.0,10
7702,2026-06-29,14:45,164,Camiseta Casual,Camiseta,Preta,P,2,136.66,41.0,232.32,Cartão de Crédito,Física,260.0,23
7703,2026-06-24,14:45,23,Jaqueta Slim,Jaqueta,Vermelha,G,0,75.32,0.0,75.32,Cartão de Crédito,Online,283.0,6
7704,2026-06-03,18:45,12,Vestido Slim,Vestido,Azul,GG,4,100.47,40.19,361.69,Cartão de Crédito,Online,137.0,18
7705,2026-05-07,09:00,44,Blusa Slim,Blusa,Cinza,M,3,82.1,24.63,221.67,Cartão de Débito,Física,331.0,21
7706,2026-06-26,13:00,52,Acessório X,Acessório,Cinza,M,4,44.51,0.0,178.04,PIX,Física,433.0,16
7707,2026-05-22,17:00,21,Acessório X,Acessório,Rosa,G,4,136.2,81.72,463.08,Dinheiro,Online,301.0,22
7708,2026-04-09,15:30,55,Blusa Básica,Blusa,Preta,M,4,52.2,20.88,187.92,PIX,Online,570.0,1
7709,2026-09-23,13:15,1,Bermuda Casual,Bermuda,Verde,M,3,142.26,0.0,426.78,PIX,Física,321.0,10
7710,2026-09-06,12:15,73,Calça X,Calça,Verde,M,2,285.06,57.01,513.11,Cartão de Débito,Física,501.0,19
7711,2026-09-10,14:15,120,Vestido Social,Vestido,Azul,M,2,331.26,66.25,596.27,PIX,Física,577.0,12
7712,2026-08-27,11:00  ,102,Vestido Esporte,Vestido,Cinza,G,1,70.17,0.0,70.17,DINHEIRO,Online,486.0,22
7713,2026-05-07,13:15,138,Jaqueta Esporte,Jaqueta,Preta,M,2,284.13,0.0,568.26,Cartão de Débito,Física,140.0,4
7714,2026-05-01,20:00,14,Acessório Básica,Acessório,Azul,M,1,310.42,0.0,310.42,Cartão de Débito,Física,172.0,11
7715,2026-04-05,13:45,24,Calça Casual,Calça,Preta,P,4,321.47,0.0,1285.88,PIX,Física,230.0,25
7716,2026-03-04,20:00,130,Blusa Básica,Blusa,Preta,GG,1,149.83,0.0,149.83,PIX,Online,183.0,11
7717,2026-05-01,13:15,170,Vestido Casual,Vestido,Preta,GG,1,331.38,0.0,331.38,PIX,Online,487.0,18
7718,2026-09-02,18:15,51,Camiseta Slim,Camiseta,Vermelha,G,2,196.75,0.0,393.5,Cartão de Débito,Física,153.0,14
7719,2026-04-17,10:15,138,Jaqueta Esporte,Jaqueta,Preta,M,3,284.13,85.24,767.15,dinheiro,Física,263.0,2
7720,2026-06-20, 21:30,71,Jaqueta Social,Jaqueta,Azul,P,2,217.69,43.54,391.84,PIX,Online,493.0,19
7721,2026-07-08,10:45,120,Vestido Social,Vestido,Azul,M,4,331.26,66.25,1258.79,Crediário,Online,514.0,14
7722,2026-05-16,20:45,60,Jaqueta Premium,Jaqueta,Branca,P,2,148.86,14.89,282.83,PIX,Física,594.0,13
7723,2026-09-20,10:30,171,Vestido Social,Vestido,Cinza,P,4,230.09,0.0,920.36,Cartão de Débito,Física,157.0,10
7724,2026-04-11,21:30,41,Jaqueta Básica,Jaqueta,Preta,M,3,106.21,15.93,302.7,PIX,Física,,18
7725,2026-07-15,13:15,48,Camiseta Social,Camiseta,Cinza,M,1,195.99,19.6,176.39,Cartão de Débito,Online,369.0,9
7726,2026-05-25,09:45,85,Blusa Esporte,Blusa,Branca,P,1,196.04,0.0,196.04,Cartão de Débito,Online,346.0,1
7727,2026-08-13,19:15,39,Calça Slim,Calça,Vermelha,P,4,187.06,0.0,748.24,Crediário,Online,57.0,7
7728,2026-05-17,14:30,63,Vestido Premium,Vestido,Preta,M,4,347.98,0.0,"1.391,92",Cartão de Débito,Online,259.0,25
7729,21/05/26,13:45,116,Bermuda Premium,Bermuda,Cinza,GG,1,205.39,30.81,174.58,PIX,Física,410.0,17
7730,2026-06-12,19:15,51,Camiseta Slim,Camiseta,Vermelha,G,2,196.75,19.68,373.82,Cartão de Débito,Online,491.0,13
7731,2026-03-31,21:00,7,Bermuda Premium,Bermuda,Vermelha,P,2,244.67,24.47,464.87,PIX,Física,261.0,17
7732,2026-08-19,13:30,105,Blusa Casual,Blusa,Preta,G,2,336.63,67.33,605.93,Crediário,Física,497.0,22
7733,2026-09-21,15:00,121,Bermuda Social,Bermuda,Azul,G,4,325.4,0.0,1301.6,Cartão de Crédito,Física,14.0,25
7734,2026-03-12,10:00,26,Vestido Premium,Vestido,Azul,P,4,279.58,0.0,1118.32,Cartão de Débito,Online,268.0,17
7735,2026-06-17,12:45,51,Camiseta Slim,Camiseta,Vermelha,G,3,196.75,0.0,590.25,PIX,Física,36.0,20
7736,2026-03-13,09:15,174,Jaqueta Casual,Jaqueta,Azul,P,2,91.06,27.32,154.8,Cartão de Débito,Online,11.0,24
7737,2026-05-07,20:30,85,Blusa Esporte,Blusa,Branca,P,3,196.04,29.41,558.71,Cartão de Crédito,Online,435.0,24
7738,2026-07-24,18:45,148,Bermuda Básica,Bermuda,Verde,P,3,312.83,0.0,938.49,PIX,Física,510.0,13
7739,2026-05-20,15:15,43,Calça Esporte,Calça,Verde,GG,3,192.93,57.88,520.91,Cartão de Débito,Online,81.0,6
7740,2026-05-06,09:45,90,Acessório X,Acessório,Verde,G,2,30.01,0.0,60.02,Cartão de Débito,Online,442.0,24
7741,2026-03-12,15:00,148,Bermuda Básica,Bermuda,Verde,P,4,312.83,0.0,1251.32,PIX,Online,355.0,9
7742,2026-05-07,20:15,54,Bermuda Básica,Bermuda,Cinza,G,4,218.25,130.95,742.05,Dinheiro,Física,269.0,19
7743,2026-04-03,10:15,71,Jaqueta Social,Jaqueta,Azul,P,1,217.69,0.0,217.69,Cartão de Débito,Online,6.0,3
7744,2026-06-26,10:45,60,Jaqueta Premium,Jaqueta,Branca,P,2,148.86,0.0,297.72,Cartão de Crédito,Física,34.0,16
7745,2026-05-06,21:15,172,Calça Slim,Calça,Preta,GG,1,201.96,0.0,201.96,Dinheiro,Física,41.0,9
7746,2026-04-07,16:45,86,Camiseta Social,Camiseta,Verde,G,4,48.73,0.0,194.92,Cartão de Débito,Online,218.0,4
7747,2026-09-17,18:45,85,Blusa Esporte,Blusa,Branca,P,1,196.04,0.0,196.04,PIX,Online,361.0,16
7748,2026-06-18,19:30,146,Blusa X,Blusa,Azul,GG,1,74.97,7.5,67.47,PIX,Física,203.0,16
7749,2026-03-31,18:30,160,Bermuda X,Bermuda,Preta,P,4,66.98,13.4,254.52,Cartão de Crédito,Online,,17
7750,2026-03-23,14:45,108,Camiseta Slim,Camiseta,Vermelha,P,2,178.44,0.0,356.88,Cartão de Crédito,Online,418.0,18
7751,2026-06-30, 19:15 ,169,Camiseta Esporte,Camiseta,Branca,G,4,181.21,108.73,616.11,Crediário,Online,443.0,15
7752,11-06-2026,11:45,56,Bermuda Esporte,Bermuda,Preta,G,2,210.61,42.12,379.1,Cartão de Débito,Física,419.0,20
7753,2026-08-03,12:15,26,Vestido Premium,Vestido,Azul,P,1,279.58,0.0,279.58,Crediário,Física,321.0,25
7754,2026-06-11,17:45,42,Jaqueta Básica,Jaqueta,Vermelha,M,2,65.01,0.0,130.02,Crediário,Física,20.0,5
7755,2026-06-07,17:15,7121,Blusa Premium,Blusa,Preta,M,2,80.71,0.0,161.42,PIX,Online,396.0,1
7756,2026-09-20,18:00,117,Camiseta X,Camiseta,Cinza,GG,4,55.14,22.06,198.5,Dinheiro,Física,103.0,14
7757,16-04-2026,13:30,45,Camiseta Slim,Camiseta,Verde,GG,1,176.8,8.84,167.96,Cartão de Débito,Física,260.0,5
7758,2026-07-19,20:00,87,Acessório Básica,Acessório,Vermelha,GG,3,235.82,0.0,707.46,Dinheiro,Online,436.0,3
7759,2026-07-20,16:15,18,Camiseta Premium,Camiseta,Verde,GG,1,116.96,5.85,111.11,Cartão de Crédito,Online,264.0,3
7760,2026-06-21,16:30,54,Bermuda Básica,Bermuda,Cinza,G,4,218.25,0.0,873.0,Cartão de Crédito,Online,120.0,23
7761,2026-05-10,15:45,104,Acessório Casual,Acessório,Cinza,GG,3,288.54,129.84,735.78,Crediário,Online,298.0,8
7762,2026-06-06,19:15,178,Bermuda Slim,Bermuda,Cinza,P,2,251.61,50.32,452.9,Cartão de Débito,Online,171.0,8
7763,2026-09-06,21:15,171,Vestido Social,Vestido,Cinza,P,3,230.09,34.51,655.76,PIX,Física,6.0,9
7764,2026-07-23,19:45,81,Calça Social,Calça,Cinza,G,3,132.15,0.0,396.45,Crediário,Física,116.0,2
7765,2026-03-22,12:00,38,Bermuda Básica,Bermuda,Vermelha,GG,2,179.57,0.0,359.14,Cartão de Crédito,Física,160.0,19
7766,2026-03-31,16:30,43,Calça Esporte,Calça,Verde,GG,2,192.93,57.88,327.98,PIX,Online,314.0,16
7767,2026-03-18,09:30,72,Jaqueta Básica,Jaqueta,Cinza,M,4,141.91,0.0,567.64,Cartão de Débito,Online,228.0,18
7768,2026-05-23,15:00,57,Jaqueta Básica,Jaqueta,Preta,P,4,63.55,12.71,241.49,PIX,Online,32.0,25
7769,2026-04-25,17:15,111,Blusa Casual,Blusa,Cinza,P,4,244.71,48.94,929.9,PIX,Física,473.0,5
7770,2026-04-09,21:00,133,Acessório Esporte,Acessório,Branca,GG,4,224.29,89.72,807.44,PIX,Online,267.0,9
7771,2026-05-03,18:45,40,Bermuda Slim,Bermuda,Azul,M,4,342.64,0.0,1370.56,Dinheiro,Física,533.0,23
7772,2026-07-04,16:45,114,Blusa X,Blusa,Branca,M,4,157.48,31.5,598.42,Cartão de Débito,Física,554.0,22
7773,2026-06-24,21:30,2,Blusa X,Blusa,Preta,G,1,228.01,0.0,228.01,Pix,Online,286.0,16
7774,06-06-2026,17:45,167,Jaqueta Premium,Jaqueta,Vermelha,G,4,235.49,0.0,941.96,Cartão de Crédito,Física,445.0,8
7775,2026-04-14,21:45,96,Blusa Básica,Blusa,Vermelha,GG,1,173.24,25.99,147.25,Cartão de Débito,Online,38.0,1
7776,2026-05-05,13:45,98,Vestido X,Vestido,Vermelha,GG,2,56.44,0.0,112.88,Cartão de Débito,Online,244.0,24
7777,2026-08-06,09:45,175,Bermuda Casual,Bermuda,Azul,GG,2,123.61,37.08,210.14,Cartão de Débito,Física,109.0,21
7778,2026-03-01,18:30,96,Blusa Básica,Blusa,Vermelha,GG,4,173.24,69.3,623.66,Cartão de Crédito,Física,77.0,9
7779,2026-04-15,10:00,20,Bermuda Slim,Bermuda,Verde,G,2,188.0,0.0,376.0,Cartão de Crédito,Física,92.0,8
7780,2026-04-09,16:15,64,Camiseta Básica,Camiseta,Rosa,G,-2,155.7,0.0,155.7,Cartão de Débito,Online,229.0,18
7781,2026-06-01,14:15,16,Jaqueta Casual,Jaqueta,Verde,G,2,340.95,34.1,647.8,Cartão de Crédito,Online,585.0,16
7782,2026-09-08,18:00,8,Calça Social,Calça,Preta,G,1,52.5,2.62,49.88,Dinheiro,Física,539.0,15
7783,2026-06-25,18:00  ,140,Calça Básica,Calça,Vermelha,G,1,343.31,17.17,326.14,Dinheiro,Física,319.0,6
7784,2026-03-01,21:45,99,Vestido Premium,Vestido,Verde,P,2,128.49,0.0,256.98,Cartão de Crédito,Online,555.0,23
7785,2026-03-14,15:45,176,Acessório Slim,Acessório,Verde,P,3,118.62,53.38,302.48,Dinheiro,Física,569.0,1
7786,2026-09-02,15:30,97,Camiseta Esporte,Camiseta,Verde,P,1,207.21,31.08,176.13,PIX,Online,372.0,18
7787,2026-09-02,14:45,135,Bermuda Premium,Bermuda,Preta,GG,3,157.3,0.0,471.9,Dinheiro,Física,374.0,21
7788,2026-08-16,17:00,153,Camiseta X,Camiseta,Vermelha,G,1,72.59,0.0,72.59,Cartão de Crédito,Online,380.0,20
7789,2026-03-05,16:15,11,Acessório X,Acessório,Verde,GG,2,148.31,0.0,296.62,Cartão de Débito,Online,454.0,5
7790,2026-03-27,13:00,178,Bermuda Slim,Bermuda,Cinza,P,4,251.61,0.0,1006.44,Crediário,Online,267.0,15
7791,2026-05-13,14:15,151,Bermuda Social,Bermuda,Branca,M,4,178.95,71.58,644.22,Cartão de Débito,Online,590.0,14
7792,2026-06-29,19:15,80,Jaqueta Básica,Jaqueta,Branca,P,3,59.85,0.0,"179,55",Crediário,Física,5.0,25
7793,2026-03-27,10:15,165,Acessório Social,Acessório,Azul,M,2,195.2,0.0,390.4,PIX,Física,324.0,13
7794,2026-09-06,10:00,72,Jaqueta Básica,Jaqueta,Cinza,M,2,141.91,0.0,283.82,Dinheiro,Online,220.0,2
7795,2026-03-31,21:00,54,Bermuda Básica,Bermuda,Cinza,G,1,218.25,21.83,196.42,Cartão de Débito,Física,547.0,19
7796,2026-03-09,10:45,13,Calça Social,Calça,Cinza,P,3,259.19,0.0,777.57,PIX,Online,490.0,3
7797,2026-07-12,14:45,116,Bermuda Premium,Bermuda,Cinza,GG,4,205.39,82.16,739.4,Cartão de Crédito,Física,457.0,7
7798,2026-09-07,13:15,99,Vestido Premium,Vestido,Verde,P,3,128.49,0.0,385.47,PIX,Online,110.0,16
7799,2026-09-13,20:45,40,Bermuda Slim,Bermuda,Azul,M,3,342.64,0.0,1027.92,PIX,Física,320.0,5
7800,2026-06-20,11:45,144,Jaqueta Casual,Jaqueta,Rosa,M,2,110.08,0.0,220.16,Cartão de Débito,Online,594.0,9
7801,2026-06-24,12:15,4,Acessório X,Acessório,Verde,G,4,178.28,35.66,677.46,Cartão de Crédito,Online,470.0,21
7802,2026-07-19,10:00,29,Acessório Esporte,Acessório,Preta,GG,2,260.84,78.25,443.43,PIX,Física,43.0,10
7803,2026-09-18,21:30,27,Camiseta Slim,Camiseta,Cinza,P,2,63.78,6.38,121.18,PIX,Online,192.0,3
7804,2026-09-04,15:30,166,Jaqueta Slim,Jaqueta,Azul,M,2,150.6,0.0,301.2,Cartão de Crédito,Online,216.0,11
7805,16/06/2026,12:15,154,Vestido Social,Vestido,Branca,GG,4,151.36,0.0,605.44,Dinheiro,Online,198.0,2
7806,2026-05-22,17:45,96,Blusa Básica,Blusa,Vermelha,GG,3,173.24,0.0,519.72,Cartão de Crédito,Física,585.0,24
7807,2026-08-12,14:30,63,Vestido Premium,Vestido,Preta,M,3,347.98,52.2,991.74,Cartão de Débito,Online,387.0,16
7808,2026-05-31,18:00,108,Camiseta Slim,Camiseta,Vermelha,P,4,178.44,0.0,"713,76",Cartão de Crédito,Física,266.0,20
7809,2026-05-10,15:45,7,Bermuda Premium,Bermuda,Vermelha,P,2,244.67,0.0,489.34,Cartão de Débito,Online,505.0,15
7810,2026-06-20,19:30,41,Jaqueta Básica,Jaqueta,Preta,M,1,106.21,0.0,106.21,Cartão de Crédito,Física,218.0,24
7811,2026-05-06,21:15,4,Acessório X,Acessório,Verde,G,4,178.28,106.97,606.15,Cartão de Débito,Online,566.0,18
7812,2026-05-17,13:45,103,Acessório Casual,Acessório,Vermelha,GG,3,68.64,0.0,205.92,Cartão de Crédito,Online,536.0,1
7813,2026-03-07,21:45,3,Calça Social,Calça,Azul,GG,2,120.07,12.01,"228,13",Dinheiro,Física,217.0,23
7814,30/06/26,14:30,124,Jaqueta Slim,Jaqueta,Branca,GG,2,216.95,43.39,390.51,Dinheiro,Online,191.0,23
7815,2026-07-10,09:15,80423,Camiseta Premium,Camiseta,Cinza,M,3,342.19,153.99,872.58,Cartão de Débito,Online,257.0,24
7816,2026-05-22,19:45,21,Acessório X,Acessório,Rosa,G,2,136.2,0.0,272.4,Cartão de Crédito,Física,268.0,6
7817,2026-03-04,11:30,112,Acessório Slim,Acessório,Branca,M,3,183.67,82.65,468.36,PIX,Física,255.0,24
7818,2026-05-20,10:15,176,Acessório Slim,Acessório,Verde,P,-2,118.62,17.79,338.07,Crediário,Online,36.0,18
